id_annonce,site,prix,surface,prix_m2,type,description,code_postal,ville,latitude,longitude,url,image,date_dernier_scan,quartier,type_local,dist_vice_sex-shop,nb_vice_sex-shop_500m,dist_vice_bar,nb_vice_bar_500m,dist_vice_tabac,nb_vice_tabac_500m,dist_vice_cbd_shop,nb_vice_cbd_shop_500m,dist_gentrification_épicerie_fine,nb_gentrification_épicerie_fine_500m,dist_gentrification_atelier_vélo,nb_gentrification_atelier_vélo_500m,dist_nuisance_aire_de_jeux,nb_nuisance_aire_de_jeux_500m,dist_nuisance_discothèque,nb_nuisance_discothèque_500m,dist_superstition_pompes_funèbres,nb_superstition_pompes_funèbres_500m,dist_gentrification_salle_sport,nb_gentrification_salle_sport_500m,dist_vice_kebab,nb_vice_kebab_500m,dist_gentrification_crèche,nb_gentrification_crèche_500m,dist_nuisance_école,nb_nuisance_école_500m,dist_gentrification_fleuriste,nb_gentrification_fleuriste_500m,dist_nuisance_station_service,nb_nuisance_station_service_500m,dist_vice_casino,nb_vice_casino_500m,dist_gentrification_yoga,nb_gentrification_yoga_500m,dist_gentrification_torréfacteur,nb_gentrification_torréfacteur_500m,dist_nuisance_salle_de_concert,nb_nuisance_salle_de_concert_500m,dist_superstition_cimetière,nb_superstition_cimetière_500m
1996,Vizzit,650.0,22.0,29.55,Studio,22 m² - Studio,59000,Lille,50.610910441566105,3.056117246542665,https://www.vizzit.fr/fr/property/appartement/lille/A75q9jj2bmjta5pg,,2026-08-12,Lille / Non localisé,Studio/T1,,0,551788.0,0,551028.0,0,553125.0,0,552558.0,0,551018.0,0,550200.0,0,553640.0,0,,0,,0,551974.0,0,550709.0,0,550493.0,0,,0,552408.0,0,552873.0,0,552973.0,0,553191.0,0,554029.0,0,550534.0,0
1997,Vizzit,670.0,29.0,23.1,Studio,29 m² - Studio,59000,Lille,50.6264437582547,3.0344084708106385,https://www.vizzit.fr/fr/property/appartement/lille/Atdxahz2utz5z432,,2026-08-12,Lille / Non localisé,Studio/T1,,0,553841.0,0,553084.0,0,555176.0,0,554610.0,0,553074.0,0,552258.0,0,555692.0,0,,0,,0,554027.0,0,552765.0,0,552550.0,0,,0,554459.0,0,554932.0,0,555029.0,0,555242.0,0,556085.0,0,552591.0,0
1998,Vizzit,620.0,23.0,26.96,Studio,23 m² - Studio,59000,Lille,50.6397935255636,3.038607176043535,https://www.vizzit.fr/fr/property/appartement/lille/Ad9xvvtuej1layg6,,2026-08-12,Lille / Non localisé,Studio/T1,,0,555205.0,0,554446.0,0,556541.0,0,555975.0,0,554437.0,0,553619.0,0,557057.0,0,,0,,0,555391.0,0,554128.0,0,553912.0,0,,0,555824.0,0,556293.0,0,556392.0,0,556607.0,0,557447.0,0,553953.0,0
1999,Vizzit,988.0,60.0,16.47,Appartement,4 pièce - 3 chambre - 60 m² - s - s,59000,Lille,50.64569410404983,3.0959045667740717,https://www.vizzit.fr/fr/property/appartement/lille/A72slkhw0twuympe,,2026-08-12,Lille / Non localisé,Grand (T4+),,0,554855.0,0,554085.0,0,556197.0,0,555629.0,0,554075.0,0,553252.0,0,556710.0,0,,0,,0,555042.0,0,553765.0,0,553546.0,0,,0,555483.0,0,555921.0,0,556032.0,0,556263.0,0,557089.0,0,553588.0,0
2000,Vizzit,440.0,10.0,44.0,Studio,10 m² - Studio,59000,Lille,50.62614611890315,3.0267551826654597,https://www.vizzit.fr/fr/property/appartement/lille/A6ooght3kkxs0b3l,,2026-08-12,Lille / Non localisé,Studio/T1,,0,553944.0,0,553188.0,0,555278.0,0,554712.0,0,553179.0,0,552363.0,0,555794.0,0,,0,,0,554129.0,0,552870.0,0,552655.0,0,,0,554561.0,0,555038.0,0,555133.0,0,555344.0,0,556188.0,0,552696.0,0
2001,Vizzit,400.0,13.0,30.77,Studio,13 m² - Studio,59000,Lille,50.630337390677646,3.0484486635345127,https://www.vizzit.fr/fr/property/appartement/lille/A04rutrtmrtm5j40,,2026-08-12,Lille / Non localisé,Studio/T1,,0,554014.0,0,553255.0,0,555351.0,0,554785.0,0,553245.0,0,552427.0,0,555866.0,0,,0,,0,554201.0,0,552936.0,0,552719.0,0,,0,554635.0,0,555100.0,0,555200.0,0,555417.0,0,556256.0,0,552761.0,0
2002,Vizzit,660.0,42.0,15.71,Appartement,2 pièce - 1 chambre - 42 m² - s,59000,Lille,50.64538887058743,3.050292419035609,https://www.vizzit.fr/fr/property/appartement/lille/Awgg6a50epzz37yy,,2026-08-12,Lille / Non localisé,T2,,0,555604.0,0,554843.0,0,556942.0,0,556375.0,0,554833.0,0,554015.0,0,557457.0,0,,0,,0,555791.0,0,554524.0,0,554307.0,0,,0,556226.0,0,556687.0,0,556789.0,0,557008.0,0,557845.0,0,554349.0,0
2003,Vizzit,1520.0,97.0,15.67,Appartement,3 pièce - 2 chambre - 97 m² - s - s,59000,Lille,50.62227178676159,3.049820776659177,https://www.vizzit.fr/fr/property/appartement/lille/A5b01h0bmqjl2z25,,2026-08-12,Lille / Non localisé,T3,,0,553121.0,0,552362.0,0,554458.0,0,553892.0,0,552352.0,0,551535.0,0,554973.0,0,,0,,0,553308.0,0,552043.0,0,551827.0,0,,0,553742.0,0,554208.0,0,554308.0,0,554524.0,0,555363.0,0,551869.0,0
2004,Vizzit,460.0,23.0,20.0,Studio,23 m² - Studio,59000,Lille,50.63798074878271,3.0661108656464355,https://www.vizzit.fr/fr/property/appartement/lille/Am7hi81fi2cu8vlj,,2026-08-12,Lille / Non localisé,Studio/T1,,0,554532.0,0,553768.0,0,555871.0,0,555304.0,0,553758.0,0,552939.0,0,556385.0,0,,0,,0,554719.0,0,553449.0,0,553231.0,0,,0,555155.0,0,555610.0,0,555714.0,0,555937.0,0,556771.0,0,553273.0,0
2005,Vizzit,395.0,17.0,23.24,Studio,17 m² - Studio,59000,Lille,50.61826807096221,3.053387523475759,https://www.vizzit.fr/fr/property/appartement/lille/A2sgyv4w107dna8u,,2026-08-12,Lille / Non localisé,Studio/T1,,0,552628.0,0,551868.0,0,553965.0,0,553398.0,0,551858.0,0,551040.0,0,554480.0,0,,0,,0,552814.0,0,551549.0,0,551333.0,0,,0,553248.0,0,553713.0,0,553814.0,0,554031.0,0,554870.0,0,551374.0,0
2006,Vizzit,760.0,44.0,17.27,Appartement,2 pièce - 1 chambre - 44 m² - s,59000,Lille,50.62596926374728,3.083824572829874,https://www.vizzit.fr/fr/property/appartement/lille/Awq5sbpcrxu8evay,,2026-08-12,Lille / Non localisé,T2,,0,552932.0,0,552166.0,0,554273.0,0,553705.0,0,552156.0,0,551335.0,0,554787.0,0,,0,,0,553119.0,0,551846.0,0,551628.0,0,,0,553557.0,0,554006.0,0,554113.0,0,554338.0,0,555169.0,0,551670.0,0
2007,Vizzit,742.0,36.0,20.61,Appartement,1 pièce - 36 m²,59000,Lille,50.60745664006363,3.0714266884904853,https://www.vizzit.fr/fr/property/appartement/lille/A97f6gqlhywguqws,,2026-08-12,Lille / Non localisé,Studio/T1,,0,551149.0,0,550387.0,0,552488.0,0,551921.0,0,550377.0,0,549558.0,0,553002.0,0,,0,,0,551336.0,0,550068.0,0,549851.0,0,,0,551772.0,0,552230.0,0,552333.0,0,552554.0,0,553389.0,0,549892.0,0
2008,Vizzit,980.0,48.0,20.42,Appartement,2 pièce - 1 chambre - 48 m² - s,59000,Lille,50.61226060804134,3.0282729939740136,https://www.vizzit.fr/fr/property/appartement/lille/Ah1u2lak522ee534,,2026-08-12,Lille / Non localisé,T2,,0,552422.0,0,551668.0,0,553756.0,0,553190.0,0,551658.0,0,550842.0,0,554272.0,0,,0,,0,552608.0,0,551349.0,0,551134.0,0,,0,553038.0,0,553518.0,0,553612.0,0,553822.0,0,554667.0,0,551176.0,0
2009,Vizzit,705.0,31.0,22.74,Appartement,1 pièce - 31 m²,59000,Lille,50.61509121011865,3.071087260600496,https://www.vizzit.fr/fr/property/appartement/lille/An9u5em3107w0pyo,,2026-08-12,Lille / Non localisé,Studio/T1,,0,551978.0,0,551215.0,0,553317.0,0,552750.0,0,551205.0,0,550386.0,0,553831.0,0,,0,,0,552165.0,0,550896.0,0,550679.0,0,,0,552601.0,0,553058.0,0,553161.0,0,553383.0,0,554218.0,0,550721.0,0
2010,Vizzit,775.0,38.0,20.39,Appartement,2 pièce - 1 chambre - 38 m² - s,59000,Lille,50.64901275069752,3.0567936397626485,https://www.vizzit.fr/fr/property/appartement/lille/A9e6fuppritjwy1r,,2026-08-12,Lille / Non localisé,T2,,0,555882.0,0,555119.0,0,557221.0,0,556654.0,0,555109.0,0,554290.0,0,557735.0,0,,0,,0,556069.0,0,554800.0,0,554583.0,0,,0,556505.0,0,556962.0,0,557065.0,0,557287.0,0,558122.0,0,554625.0,0
2011,Vizzit,505.0,23.0,21.96,Appartement,1 pièce - 23 m²,59000,Lille,50.62762809926571,3.068148794930472,https://www.vizzit.fr/fr/property/appartement/lille/Alw1sr7i7b2vpfwi,,2026-08-12,Lille / Non localisé,Studio/T1,,0,553381.0,0,552617.0,0,554719.0,0,554152.0,0,552607.0,0,551788.0,0,555234.0,0,,0,,0,553567.0,0,552298.0,0,552081.0,0,,0,554004.0,0,554460.0,0,554563.0,0,554785.0,0,555620.0,0,552122.0,0
2012,Vizzit,1400.0,62.0,22.58,Appartement,3 pièce - 2 chambre - 62 m² - s - s,59000,Lille,50.60530808494619,3.05256519909003,https://www.vizzit.fr/fr/property/appartement/lille/Aqmcmki4mnvhqwj5,,2026-08-12,Lille / Non localisé,T3,,0,551246.0,0,550487.0,0,552582.0,0,552016.0,0,550478.0,0,549660.0,0,553098.0,0,,0,,0,551432.0,0,550169.0,0,549953.0,0,,0,551865.0,0,552334.0,0,552433.0,0,552648.0,0,553488.0,0,549994.0,0
2013,Vizzit,622.0,42.0,14.81,Appartement,2 pièce - 1 chambre - 42 m² - s,59000,Lille,50.61461824581542,3.0691289034945752,https://www.vizzit.fr/fr/property/appartement/lille/A7ey4kkj4gqeg8qv,,2026-08-12,Lille / Non localisé,T2,,0,551961.0,0,551199.0,0,553300.0,0,552733.0,0,551189.0,0,550370.0,0,553814.0,0,,0,,0,552148.0,0,550879.0,0,550662.0,0,,0,552583.0,0,553042.0,0,553145.0,0,553366.0,0,554201.0,0,550704.0,0
2014,Vizzit,583.0,36.0,16.19,Appartement,2 pièce - 1 chambre - 36 m² - s,59000,Lille,50.63574122330913,3.0645281883556503,https://www.vizzit.fr/fr/property/appartement/lille/A2ikt1edz7mw2u77,,2026-08-12,Lille / Non localisé,T2,,0,554318.0,0,553554.0,0,555657.0,0,555090.0,0,553545.0,0,552725.0,0,556171.0,0,,0,,0,554504.0,0,553235.0,0,553018.0,0,,0,554941.0,0,555397.0,0,555501.0,0,555723.0,0,556557.0,0,553060.0,0
2015,Vizzit,516.0,11.0,46.91,Studio,11 m² - Studio,59000,Lille,50.64731422106491,3.0654182421290472,https://www.vizzit.fr/fr/property/appartement/lille/A2fl9lupj8o24p3o,,2026-08-12,Lille / Non localisé,Studio/T1,,0,555550.0,0,554786.0,0,556890.0,0,556322.0,0,554776.0,0,553956.0,0,557404.0,0,,0,,0,555737.0,0,554466.0,0,554249.0,0,,0,556174.0,0,556627.0,0,556732.0,0,556956.0,0,557789.0,0,554291.0,0
2016,Vizzit,575.0,38.0,15.13,Appartement,2 pièce - 1 chambre - 38 m² - s,59000,Lille,50.63840124529873,3.0912539138468214,https://www.vizzit.fr/fr/property/appartement/lille/An7tyzgfwcuma3d9,,2026-08-12,Lille / Non localisé,T2,,0,554147.0,0,553378.0,0,555488.0,0,554921.0,0,553368.0,0,552546.0,0,556002.0,0,,0,,0,554334.0,0,553058.0,0,552839.0,0,,0,554773.0,0,555216.0,0,555325.0,0,555554.0,0,556382.0,0,552882.0,0
2017,Vizzit,901.0,69.0,13.06,Appartement,2 chambre - 69 m² - s,59000,Lille,50.61764422790689,3.089874858801115,https://www.vizzit.fr/fr/property/appartement/lille/A5d23tuvfqdhdq6h,,2026-08-12,Lille / Non localisé,T3,,0,551931.0,0,551164.0,0,553271.0,0,552704.0,0,551154.0,0,550333.0,0,553785.0,0,,0,,0,552118.0,0,550844.0,0,550626.0,0,,0,552556.0,0,553003.0,0,553111.0,0,553337.0,0,554167.0,0,550668.0,0
2018,Vizzit,470.0,10.0,47.0,Studio,10 m² - Studio,59000,Lille,50.61087494942378,3.053158643760187,https://www.vizzit.fr/fr/property/appartement/lille/A4wo5b5hwxft5u65,,2026-08-12,Lille / Non localisé,Studio/T1,,0,551835.0,0,551076.0,0,553172.0,0,552605.0,0,551066.0,0,550249.0,0,553687.0,0,,0,,0,552022.0,0,550757.0,0,550541.0,0,,0,552455.0,0,552922.0,0,553022.0,0,553238.0,0,554077.0,0,550583.0,0
2019,Vizzit,931.0,45.0,20.69,Studio,45 m² - Studio,59000,Lille,50.633443381590354,3.0565054586033673,https://www.vizzit.fr/fr/property/appartement/lille/Aqzoq8zffy7850d7,,2026-08-12,Lille / Non localisé,Studio/T1,,0,554209.0,0,553447.0,0,555547.0,0,554980.0,0,553438.0,0,552619.0,0,556062.0,0,,0,,0,554395.0,0,553128.0,0,552911.0,0,,0,554831.0,0,555291.0,0,555393.0,0,555613.0,0,556449.0,0,552953.0,0
2020,Vizzit,580.0,28.0,20.71,Appartement,1 pièce - 28 m²,59000,Lille,50.621593830042755,3.042898478795216,https://www.vizzit.fr/fr/property/appartement/lille/Ar2yzshb1dfhtjdh,,2026-08-12,Lille / Non localisé,Studio/T1,,0,553169.0,0,552411.0,0,554506.0,0,553939.0,0,552402.0,0,551585.0,0,555021.0,0,,0,,0,553356.0,0,552093.0,0,551877.0,0,,0,553789.0,0,554258.0,0,554357.0,0,554572.0,0,555412.0,0,551918.0,0
2021,Vizzit,1406.0,88.0,15.98,Appartement,4 pièce - 3 chambre - 88 m² - s - s,59000,Lille,50.60464698729488,3.049843511458688,https://www.vizzit.fr/fr/property/appartement/lille/Agbf8sdxse2h9p38,,2026-08-12,Lille / Non localisé,Grand (T4+),,0,551222.0,0,550464.0,0,552559.0,0,551992.0,0,550455.0,0,549638.0,0,553074.0,0,,0,,0,551409.0,0,550146.0,0,549930.0,0,,0,551841.0,0,552311.0,0,552410.0,0,552625.0,0,553465.0,0,549971.0,0
2022,Vizzit,1267.0,73.0,17.36,Appartement,3 pièce - 2 chambre - 73 m² - s - s,59000,Lille,50.631838531384055,3.0540626387949033,https://www.vizzit.fr/fr/property/appartement/lille/Ax7k5d33ilfmb7q9,,2026-08-12,Lille / Non localisé,T3,,0,554078.0,0,553317.0,0,555416.0,0,554849.0,0,553308.0,0,552489.0,0,555931.0,0,,0,,0,554265.0,0,552998.0,0,552782.0,0,,0,554700.0,0,555162.0,0,555263.0,0,555482.0,0,556319.0,0,552823.0,0
2023,Vizzit,753.0,47.0,16.02,Appartement,2 pièce - 1 chambre - 47 m² - s,59000,Lille,50.60841361884088,3.0423350126047075,https://www.vizzit.fr/fr/property/appartement/lille/Arjauhmm0rc1hmjh,,2026-08-12,Lille / Non localisé,T2,,0,551760.0,0,551003.0,0,553095.0,0,552529.0,0,550993.0,0,550177.0,0,553611.0,0,,0,,0,551946.0,0,550684.0,0,550469.0,0,,0,552378.0,0,552851.0,0,552948.0,0,553161.0,0,554004.0,0,550510.0,0
2024,Vizzit,890.0,43.0,20.7,Appartement,2 pièce - 43 m² - s,59000,Lille,50.61629125232778,3.0773708150367467,https://www.vizzit.fr/fr/property/appartement/lille/A4auf4unr4w23276,,2026-08-12,Lille / Non localisé,T2,,0,551999.0,0,551235.0,0,553339.0,0,552771.0,0,551225.0,0,550405.0,0,553853.0,0,,0,,0,552186.0,0,550915.0,0,550698.0,0,,0,552623.0,0,553076.0,0,553181.0,0,553405.0,0,554238.0,0,550740.0,0
2025,Vizzit,1850.0,105.0,17.62,Appartement,4 pièce - 2 chambre - 105 m² - s - s,59000,Lille,50.63038407450517,3.062758998352883,https://www.vizzit.fr/fr/property/appartement/lille/A8cla8npzsxs0zyn,,2026-08-12,Lille / Non localisé,Grand (T4+),,0,553771.0,0,553008.0,0,555109.0,0,554542.0,0,552998.0,0,552179.0,0,555624.0,0,,0,,0,553957.0,0,552689.0,0,552472.0,0,,0,554393.0,0,554851.0,0,554954.0,0,555175.0,0,556011.0,0,552514.0,0
2026,Vizzit,1299.0,93.0,13.97,Appartement,4 pièce - 1 chambre - 93 m² - s,59000,Lille,50.63962100895129,3.058975412135864,https://www.vizzit.fr/fr/property/appartement/lille/Auovwexdgn3fnqk6,,2026-08-12,Lille / Non localisé,Grand (T4+),,0,554832.0,0,554069.0,0,556170.0,0,555603.0,0,554060.0,0,553241.0,0,556685.0,0,,0,,0,555019.0,0,553750.0,0,553533.0,0,,0,555454.0,0,555913.0,0,556016.0,0,556236.0,0,557072.0,0,553575.0,0
2027,Vizzit,1090.0,65.0,16.77,Appartement,3 pièce - 65 m² - s,59000,Lille,50.63512612826255,3.0418427328917317,https://www.vizzit.fr/fr/property/appartement/lille/Ajnnv92img3x0dzi,,2026-08-12,Lille / Non localisé,T3,,0,554646.0,0,553887.0,0,555982.0,0,555416.0,0,553877.0,0,553060.0,0,556497.0,0,,0,,0,554832.0,0,553568.0,0,553352.0,0,,0,555265.0,0,555733.0,0,555832.0,0,556048.0,0,556888.0,0,553393.0,0
2028,Vizzit,710.0,28.0,25.36,Studio,28 m² - Studio,59000,Lille,50.63042603381068,3.044397802301067,https://www.vizzit.fr/fr/property/appartement/lille/Ajy4ag50k10vrpi4,,2026-08-12,Lille / Non localisé,Studio/T1,,0,554095.0,0,553336.0,0,555431.0,0,554865.0,0,553326.0,0,552508.0,0,555946.0,0,,0,,0,554281.0,0,553017.0,0,552801.0,0,,0,554714.0,0,555182.0,0,555281.0,0,555497.0,0,556337.0,0,552842.0,0
2029,Vizzit,1135.0,87.0,13.05,Appartement,4 pièce - 3 chambre - 87 m² - s - s,59000,Lille,50.63252356589739,3.028110985594735,https://www.vizzit.fr/fr/property/appartement/lille/Ai0rarzgiknvs7yt,,2026-08-12,Lille / Non localisé,Grand (T4+),,0,554606.0,0,553850.0,0,555941.0,0,555375.0,0,553841.0,0,553024.0,0,556457.0,0,,0,,0,554792.0,0,553532.0,0,553316.0,0,,0,555224.0,0,555699.0,0,555795.0,0,556007.0,0,556851.0,0,553358.0,0
2030,Vizzit,682.0,45.0,15.16,Appartement,2 pièce - 1 chambre - 45 m² - s,59000,Lille,50.63642222045422,3.0621183457760877,https://www.vizzit.fr/fr/property/appartement/lille/Ai3pkz0d9emqa4sm,,2026-08-12,Lille / Non localisé,T2,,0,554433.0,0,553670.0,0,555771.0,0,555204.0,0,553660.0,0,552841.0,0,556286.0,0,,0,,0,554619.0,0,553351.0,0,553134.0,0,,0,555055.0,0,555513.0,0,555616.0,0,555837.0,0,556672.0,0,553175.0,0
2031,Vizzit,825.0,50.0,16.5,Appartement,2 pièce - 1 chambre - 50 m² - s,59000,Lille,50.61096837528688,3.0597463883642546,https://www.vizzit.fr/fr/property/appartement/lille/Apcj4yrmr2yq9og0,,2026-08-12,Lille / Non localisé,T2,,0,551731.0,0,550970.0,0,553068.0,0,552501.0,0,550960.0,0,550142.0,0,553583.0,0,,0,,0,551917.0,0,550651.0,0,550435.0,0,,0,552351.0,0,552815.0,0,552916.0,0,553134.0,0,553972.0,0,550476.0,0
2032,Vizzit,550.0,23.0,23.91,Studio,23 m² - Studio,59000,Lille,50.636061949011385,3.018891648743585,https://www.vizzit.fr/fr/property/appartement/lille/Apfvlp10dijziqkl,,2026-08-12,Lille / Non localisé,Studio/T1,,0,555150.0,0,554396.0,0,556484.0,0,555918.0,0,554386.0,0,553570.0,0,557000.0,0,,0,,0,555336.0,0,554077.0,0,553862.0,0,,0,555767.0,0,556245.0,0,556340.0,0,556550.0,0,557395.0,0,553904.0,0
2033,Vizzit,972.0,65.0,14.95,Appartement,3 pièce - 2 chambre - 65 m² - s - s,59000,Lille,50.61963517991052,3.0529043873665254,https://www.vizzit.fr/fr/property/appartement/lille/Aqq8vjqig5dnee9q,,2026-08-12,Lille / Non localisé,T3,,0,552784.0,0,552024.0,0,554121.0,0,553554.0,0,552014.0,0,551196.0,0,554636.0,0,,0,,0,552970.0,0,551705.0,0,551489.0,0,,0,553404.0,0,553869.0,0,553969.0,0,554187.0,0,555025.0,0,551530.0,0
2034,Vizzit,575.0,20.0,28.75,Appartement,1 pièce - 20 m²,59000,Lille,50.63674019957488,3.0656682320288344,https://www.vizzit.fr/fr/property/appartement/lille/Acl1g9f86at1izb3,,2026-08-12,Lille / Non localisé,Studio/T1,,0,554406.0,0,553642.0,0,555745.0,0,555178.0,0,553632.0,0,552813.0,0,556259.0,0,,0,,0,554593.0,0,553323.0,0,553106.0,0,,0,555029.0,0,555484.0,0,555588.0,0,555811.0,0,556645.0,0,553147.0,0
2035,Vizzit,560.0,20.0,28.0,Studio,20 m² - Studio,59000,Lille,50.6453398107203,3.041357848523447,https://www.vizzit.fr/fr/property/appartement/lille/Arnhnhpbsqvo2evo,,2026-08-12,Lille / Non localisé,Studio/T1,,0,555754.0,0,554995.0,0,557091.0,0,556525.0,0,554985.0,0,554167.0,0,557606.0,0,,0,,0,555941.0,0,554676.0,0,554460.0,0,,0,556375.0,0,556840.0,0,556940.0,0,557157.0,0,557996.0,0,554501.0,0
2036,Vizzit,430.0,56.0,7.68,Appartement,1 pièce - 56 m²,59000,Lille,50.629372759798045,3.0436377662940677,https://www.vizzit.fr/fr/property/appartement/lille/Agmltg0n2i0m3ez3,,2026-08-12,Lille / Non localisé,Studio/T1,,0,553994.0,0,553236.0,0,555331.0,0,554764.0,0,553226.0,0,552409.0,0,555846.0,0,,0,,0,554181.0,0,552917.0,0,552701.0,0,,0,554614.0,0,555082.0,0,555181.0,0,555397.0,0,556237.0,0,552742.0,0
2037,Vizzit,2263.0,109.0,20.76,Appartement,3 pièce - 2 chambre - 109 m² - s - s,59000,Lille,50.62006148448015,3.076604880770015,https://www.vizzit.fr/fr/property/appartement/lille/Ahssuorbnrrs1a58,,2026-08-12,Lille / Non localisé,T3,,0,552419.0,0,551655.0,0,553758.0,0,553191.0,0,551645.0,0,550825.0,0,554273.0,0,,0,,0,552606.0,0,551335.0,0,551118.0,0,,0,553043.0,0,553496.0,0,553601.0,0,553824.0,0,554657.0,0,551159.0,0
2038,Vizzit,700.0,24.0,29.17,Studio,24 m² - Studio,59000,Lille,50.635528745077565,3.07996738725312,https://www.vizzit.fr/fr/property/appartement/lille/Aaqz2el2s5r5xrep,,2026-08-12,Lille / Non localisé,Studio/T1,,0,554029.0,0,553263.0,0,555370.0,0,554802.0,0,553253.0,0,552433.0,0,555884.0,0,,0,,0,554216.0,0,552943.0,0,552725.0,0,,0,554654.0,0,555103.0,0,555210.0,0,555436.0,0,556267.0,0,552768.0,0
2039,Vizzit,1050.0,74.0,14.19,Appartement,3 pièce - 2 chambre - 74 m² - s - s,59000,Lille,50.61986860368901,3.0456208933585103,https://www.vizzit.fr/fr/property/appartement/lille/A5b59v87im8em9mr,,2026-08-12,Lille / Non localisé,T3,,0,552936.0,0,552178.0,0,554272.0,0,553706.0,0,552168.0,0,551351.0,0,554788.0,0,,0,,0,553122.0,0,551859.0,0,551643.0,0,,0,553555.0,0,554024.0,0,554123.0,0,554338.0,0,555179.0,0,551684.0,0
2040,Vizzit,479.0,15.0,31.93,Studio,15 m² - Studio,59000,Lille,50.63719913306783,3.0863205822698823,https://www.vizzit.fr/fr/property/appartement/lille/Ax8b7ze3m783qobh,,2026-08-12,Lille / Non localisé,Studio/T1,,0,554101.0,0,553333.0,0,555442.0,0,554874.0,0,553323.0,0,552502.0,0,555956.0,0,,0,,0,554288.0,0,553013.0,0,552795.0,0,,0,554727.0,0,555172.0,0,555280.0,0,555508.0,0,556337.0,0,552837.0,0
2041,Vizzit,655.0,37.0,17.7,Appartement,2 pièce - 1 chambre - 37 m² - s,59000,Lille,50.636159931467695,3.0587864096160953,https://www.vizzit.fr/fr/property/appartement/lille/Aewlswi5mqlhmxt6,,2026-08-12,Lille / Non localisé,T2,,0,554462.0,0,553700.0,0,555801.0,0,555234.0,0,553690.0,0,552871.0,0,556315.0,0,,0,,0,554649.0,0,553381.0,0,553164.0,0,,0,555084.0,0,555543.0,0,555646.0,0,555867.0,0,556702.0,0,553206.0,0
2042,Vizzit,970.0,50.0,19.4,Appartement,3 pièce - 2 chambre - 50 m² - s - s,59000,Lille,50.631078012132846,3.094587486096081,https://www.vizzit.fr/fr/property/appartement/lille/As1j1h0hpxqdmu6z,,2026-08-12,Lille / Non localisé,T3,,0,553300.0,0,552531.0,0,554641.0,0,554074.0,0,552521.0,0,551699.0,0,555155.0,0,,0,,0,553487.0,0,552211.0,0,551992.0,0,,0,553927.0,0,554369.0,0,554478.0,0,554707.0,0,555535.0,0,552035.0,0
2043,Vizzit,795.0,27.0,29.44,Appartement,1 pièce - 27 m²,59000,Lille,50.644990262350305,3.0460215618753983,https://www.vizzit.fr/fr/property/appartement/lille/Ain161yefkvirdsk,,2026-08-12,Lille / Non localisé,Studio/T1,,0,555636.0,0,554875.0,0,556973.0,0,556406.0,0,554865.0,0,554047.0,0,557488.0,0,,0,,0,555822.0,0,554556.0,0,554340.0,0,,0,556256.0,0,556720.0,0,556821.0,0,557039.0,0,557877.0,0,554381.0,0
2044,Vizzit,740.0,50.0,14.8,Appartement,2 pièce - 1 chambre - 50 m² - s,59000,Lille,50.64265836727204,3.052896707297141,https://www.vizzit.fr/fr/property/appartement/lille/Aa695evxku709qtf,,2026-08-12,Lille / Non localisé,T2,,0,555265.0,0,554503.0,0,556603.0,0,556036.0,0,554493.0,0,553675.0,0,557117.0,0,,0,,0,555451.0,0,554184.0,0,553967.0,0,,0,555886.0,0,556347.0,0,556449.0,0,556669.0,0,557505.0,0,554009.0,0
2045,Vizzit,600.0,10.0,60.0,Appartement,1 pièce - 10 m²,59000,Lille,50.61769503981073,3.089621220176202,https://www.vizzit.fr/fr/property/immobilier/lille/Aku3yquk7j3s3n5k,,2026-08-12,Lille / Non localisé,Studio/T1,,0,551941.0,0,551174.0,0,553281.0,0,552714.0,0,551164.0,0,550343.0,0,553795.0,0,,0,,0,552127.0,0,550854.0,0,550636.0,0,,0,552566.0,0,553013.0,0,553121.0,0,553347.0,0,554177.0,0,550678.0,0
2046,Vizzit,1180.0,71.0,16.62,Appartement,3 pièce - 2 chambre - 71 m² - s - s,59000,Lille,50.61860512002971,3.0800168742592544,https://www.vizzit.fr/fr/property/appartement/lille/Ayezjtt0avcb6y8p,,2026-08-12,Lille / Non localisé,T3,,0,552203.0,0,551438.0,0,553543.0,0,552976.0,0,551428.0,0,550608.0,0,554057.0,0,,0,,0,552390.0,0,551119.0,0,550901.0,0,,0,552827.0,0,553279.0,0,553385.0,0,553609.0,0,554441.0,0,550943.0,0
2047,Vizzit,530.0,18.0,29.44,Studio,18 m² - Studio,59000,Lille,50.612565342321446,3.063529213482382,https://www.vizzit.fr/fr/property/appartement/lille/Ad0lpzl29l8nra9h,,2026-08-12,Lille / Non localisé,Studio/T1,,0,551837.0,0,551076.0,0,553175.0,0,552608.0,0,551066.0,0,550247.0,0,553690.0,0,,0,,0,552023.0,0,550756.0,0,550540.0,0,,0,552458.0,0,552920.0,0,553021.0,0,553241.0,0,554078.0,0,550581.0,0
2048,Vizzit,530.0,23.0,23.04,Studio,23 m² - Studio,59000,Lille,50.6207505008365,3.0942361697419902,https://www.vizzit.fr/fr/property/appartement/lille/Azasfhucvtwtbgv0,,2026-08-12,Lille / Non localisé,Studio/T1,,0,552191.0,0,551423.0,0,553533.0,0,552965.0,0,551413.0,0,550592.0,0,554046.0,0,,0,,0,552378.0,0,551103.0,0,550885.0,0,,0,552817.0,0,553262.0,0,553370.0,0,553598.0,0,554427.0,0,550927.0,0
