id_annonce,site,prix,surface,prix_m2,type,description,code_postal,ville,latitude,longitude,url,quartier,type_local,dist_vice_sex-shop,nb_vice_sex-shop_500m,dist_vice_bar,nb_vice_bar_500m,dist_vice_tabac,nb_vice_tabac_500m,dist_vice_cbd_shop,nb_vice_cbd_shop_500m,dist_gentrification_épicerie_fine,nb_gentrification_épicerie_fine_500m,dist_gentrification_atelier_vélo,nb_gentrification_atelier_vélo_500m,dist_nuisance_aire_de_jeux,nb_nuisance_aire_de_jeux_500m,dist_nuisance_discothèque,nb_nuisance_discothèque_500m,dist_superstition_pompes_funèbres,nb_superstition_pompes_funèbres_500m,dist_gentrification_salle_sport,nb_gentrification_salle_sport_500m,dist_vice_kebab,nb_vice_kebab_500m,dist_gentrification_crèche,nb_gentrification_crèche_500m,dist_nuisance_école,nb_nuisance_école_500m,dist_vice_casino,nb_vice_casino_500m,dist_gentrification_yoga,nb_gentrification_yoga_500m,dist_gentrification_fleuriste,nb_gentrification_fleuriste_500m,dist_nuisance_station_service,nb_nuisance_station_service_500m,dist_gentrification_torréfacteur,nb_gentrification_torréfacteur_500m,dist_nuisance_salle_de_concert,nb_nuisance_salle_de_concert_500m,dist_superstition_cimetière,nb_superstition_cimetière_500m
671,PAP,1523.0,43.0,35.42,Appartement,2 pièce - 1 chambre - s 43 m²,69006,Lyon,45.78186785535846,4.858421441142439,https://www.pap.fr/annonces/appartement-lyon-6e-r417600417,Brotteaux / Foch,T2,2391.0,0,511.0,0,542.0,0,1447.0,0,1294.0,0,1568.0,0,158.0,1,1550.0,0,1329.0,0,1526.0,0,1484.0,0,1426.0,0,1126.0,0,543.0,0,1583.0,0,1356.0,0,2357.0,0,1443.0,0,2116.0,0,2997.0,0
672,PAP,1325.0,44.0,30.11,Appartement,2 pièce - 1 chambre - s 44 m²,69006,Lyon,45.77275718970555,4.860526593671061,https://www.pap.fr/annonces/appartement-lyon-6e-69006-r464502263,Brotteaux / Foch,T2,1498.0,0,362.0,2,264.0,2,540.0,0,305.0,2,542.0,0,624.0,0,538.0,0,440.0,1,515.0,0,737.0,0,1750.0,0,253.0,2,1464.0,0,1003.0,0,333.0,1,2120.0,0,682.0,0,1929.0,0,3401.0,0
673,ParuVendu,1075.0,58.0,18.53,Appartement,58 m2 3,69003,Lyon,45.76020380720352,4.85514718655565,https://www.paruvendu.fr/immobilier/location/appartement/1288397274A1KILHAP000,Part-Dieu / Villette,T3,50.0,1,180.0,7,117.0,1,415.0,1,785.0,0,342.0,1,169.0,5,780.0,0,955.0,0,58.0,4,300.0,4,464.0,1,347.0,6,2736.0,0,529.0,0,192.0,4,663.0,0,119.0,3,1944.0,0,1978.0,0
674,ParuVendu,1250.0,53.0,23.58,Appartement,53 m2 2,69002,Lyon,45.74969671623995,4.82721721805153,https://www.paruvendu.fr/immobilier/location/appartement/1287169499A1KILHAP000,Ainay,T2,1559.0,0,167.0,10,122.0,3,446.0,2,182.0,4,523.0,0,46.0,4,210.0,1,614.0,0,187.0,6,246.0,3,547.0,0,255.0,7,4373.0,0,187.0,2,349.0,2,1413.0,0,427.0,1,2397.0,0,1655.0,0
675,ParuVendu,724.0,29.0,24.97,Appartement,29 m2 3,69003,Lyon,45.75842775749517,4.865019204165294,https://www.paruvendu.fr/immobilier/location/appartement/1286729461A1KILHAP000,Part-Dieu / Villette,Studio/T1,764.0,0,356.0,2,164.0,1,1108.0,0,1010.0,0,283.0,1,129.0,7,980.0,0,1448.0,0,196.0,2,420.0,1,1060.0,0,9.0,9,3078.0,0,1109.0,0,246.0,2,1043.0,0,748.0,0,2682.0,0,1945.0,0
676,ParuVendu,750.0,30.0,25.0,Appartement,30 m2 7,69007,Lyon,45.74206224928283,4.838754463796752,https://www.paruvendu.fr/immobilier/location/appartement/1288483627A1KILHAP000,Guillotière / Jean Macé,Studio/T1,2353.0,0,278.0,2,557.0,0,1357.0,0,575.0,0,686.0,0,298.0,4,734.0,0,846.0,0,607.0,0,107.0,3,560.0,0,274.0,5,4870.0,0,607.0,0,548.0,0,801.0,0,1358.0,0,3232.0,0,432.0,1
677,ParuVendu,1115.0,80.0,13.94,Appartement,80 m2 6,69006,Lyon,45.76333218557077,4.850890115731036,https://www.paruvendu.fr/immobilier/location/appartement/1288533741A1KILHAP000,Brotteaux / Foch,Grand (T4+),526.0,0,90.0,8,439.0,3,147.0,2,397.0,1,454.0,4,147.0,6,770.0,0,858.0,0,141.0,9,103.0,4,719.0,0,70.0,17,2387.0,0,141.0,2,71.0,6,997.0,0,364.0,3,1469.0,0,2346.0,0
678,ParuVendu,1500.0,134.0,11.19,Appartement,134 m2 3,69003,Lyon,45.74578885253432,4.88979756158323,https://www.paruvendu.fr/immobilier/location/appartement/1288081547A1KILHAP000,Montchat,Grand (T4+),3092.0,0,561.0,0,783.0,0,3474.0,0,543.0,0,876.0,0,115.0,5,2895.0,0,473.0,1,615.0,0,919.0,0,875.0,0,310.0,5,5198.0,0,3421.0,0,539.0,0,1776.0,0,1559.0,0,5060.0,0,2730.0,0
679,ParuVendu,1108.0,56.0,19.79,Maison,Maison 56 m2 8,69008,Lyon,45.742855864502545,4.858286253115603,https://www.paruvendu.fr/immobilier/location/maison/1288031073A1KILHMN000,Monplaisir / Bachut,Grand (T4+),1895.0,0,571.0,0,635.0,0,1530.0,0,703.0,0,501.0,0,235.0,6,768.0,0,288.0,7,415.0,1,466.0,2,916.0,0,275.0,4,4679.0,0,1007.0,0,334.0,1,834.0,0,651.0,0,3611.0,0,266.0,2
680,ParuVendu,966.0,51.0,18.94,Appartement,51 m2 6,69006,Lyon,45.783063688657855,4.849755688758412,https://www.paruvendu.fr/immobilier/location/appartement/1287865461A1KILHAP000,Brotteaux / Foch,T2,1972.0,0,261.0,2,288.0,1,1404.0,0,1495.0,0,1452.0,0,642.0,0,1708.0,0,1338.0,0,1025.0,0,1406.0,0,823.0,0,847.0,0,300.0,1,1261.0,0,1381.0,0,1725.0,0,1522.0,0,1703.0,0,2316.0,0
681,ParuVendu,1441.0,97.0,14.86,Appartement,97 m2 8,69008,Lyon,45.729037851023406,4.87810214305686,https://www.paruvendu.fr/immobilier/location/appartement/1287865998A1KILHAP000,Monplaisir / Bachut,Grand (T4+),3847.0,0,466.0,1,573.0,0,3694.0,0,1989.0,0,570.0,0,208.0,9,1514.0,0,556.0,0,465.0,1,343.0,3,1258.0,0,223.0,8,6500.0,0,3084.0,0,492.0,1,1332.0,0,1818.0,0,5732.0,0,2007.0,0
682,ParuVendu,1083.0,63.0,17.19,Appartement,63 m2 8,69008,Lyon,45.74079579652014,4.853160447320018,https://www.paruvendu.fr/immobilier/location/appartement/1286995190A1KILHAP000,Monplaisir / Bachut,T3,2117.0,0,790.0,0,386.0,1,1546.0,0,1050.0,0,591.0,0,338.0,4,336.0,1,63.0,8,643.0,0,218.0,1,811.0,0,281.0,2,4888.0,0,751.0,0,125.0,1,1144.0,0,1109.0,0,3648.0,0,226.0,3
683,ParuVendu,855.0,50.0,17.1,Appartement,50 m2 9,69009,Lyon,45.79660823416834,4.812312798521815,https://www.paruvendu.fr/immobilier/location/appartement/1287099967A1KILHAP000,Vaise / Valmy,T2,3389.0,0,928.0,0,1416.0,0,2457.0,0,1857.0,0,1468.0,0,723.0,0,2851.0,0,1515.0,0,2020.0,0,1144.0,0,987.0,0,458.0,2,3402.0,0,2374.0,0,972.0,0,1787.0,0,2501.0,0,3284.0,0,1454.0,0
684,ParuVendu,478.0,23.0,20.78,Appartement,23 m2 7,69007,Lyon,45.743398482259245,4.847798620884406,https://www.paruvendu.fr/immobilier/location/appartement/1288527819A1KILHAP000,Guillotière / Jean Macé,Studio/T1,1913.0,0,292.0,1,560.0,0,1174.0,0,666.0,0,250.0,1,195.0,3,298.0,1,290.0,5,250.0,3,191.0,2,304.0,1,226.0,4,4615.0,0,250.0,1,577.0,0,1156.0,0,1418.0,0,3237.0,0,480.0,1
685,ParuVendu,1806.0,98.0,18.43,Appartement,98 m2 6,69006,Lyon,45.781038983860775,4.854172489838595,https://www.paruvendu.fr/immobilier/location/appartement/1288527820A1KILHAP000,Brotteaux / Foch,Grand (T4+),2070.0,0,367.0,2,418.0,1,1354.0,0,1257.0,0,1348.0,0,388.0,1,1517.0,0,1241.0,0,1299.0,0,1326.0,0,1087.0,0,968.0,0,427.0,1,1347.0,0,1262.0,0,2018.0,0,1294.0,0,1795.0,0,2682.0,0
686,ParuVendu,915.0,60.0,15.25,Appartement,60 m2 3,69003,Lyon,45.748650999818366,4.880302930492208,https://www.paruvendu.fr/immobilier/location/appartement/1288527817A1KILHAP000,Montchat,T3,2297.0,0,45.0,3,42.0,1,2683.0,0,126.0,3,1062.0,0,277.0,7,2540.0,0,576.0,0,195.0,1,746.0,0,885.0,0,210.0,9,4547.0,0,2680.0,0,530.0,0,1044.0,0,944.0,0,4275.0,0,2088.0,0
687,ParuVendu,762.0,23.0,33.13,Appartement,23 m2 4,69004,Lyon,45.7786711309713,4.828585841706224,https://www.paruvendu.fr/immobilier/location/appartement/1288527818A1KILHAP000,Croix-Rousse Plateau,Studio/T1,1049.0,0,321.0,14,300.0,4,349.0,2,431.0,3,106.0,4,255.0,12,931.0,0,379.0,9,360.0,6,307.0,2,235.0,1,101.0,11,1994.0,0,360.0,2,332.0,2,28.0,2,370.0,2,936.0,0,855.0,0
688,ParuVendu,653.0,49.0,13.33,Appartement,49 m2 3,69003,Lyon,45.75139650381056,4.870706917401246,https://www.paruvendu.fr/immobilier/location/appartement/1288527815A1KILHAP000,Part-Dieu / Villette,T2,1512.0,0,191.0,2,756.0,0,1894.0,0,766.0,0,630.0,0,74.0,9,1876.0,0,992.0,0,758.0,0,467.0,2,1455.0,0,33.0,13,3962.0,0,1876.0,0,459.0,1,543.0,0,767.0,0,3498.0,0,1580.0,0
689,ParuVendu,430.0,22.0,19.55,Appartement,22 m2 7,69007,Lyon,45.723667563123115,4.830214602893754,https://www.paruvendu.fr/immobilier/location/appartement/1288527449A1KILHAP000,Gerland,Studio/T1,4377.0,0,731.0,0,819.0,0,3250.0,0,718.0,0,992.0,0,420.0,4,1016.0,0,2645.0,0,525.0,0,678.0,0,777.0,0,575.0,0,7015.0,0,2319.0,0,699.0,0,304.0,1,3241.0,0,5252.0,0,2114.0,0
690,ParuVendu,960.0,48.0,20.0,Appartement,48 m2 8,69008,Lyon,45.74191156587387,4.871403716404168,https://www.paruvendu.fr/immobilier/location/appartement/1288288303A1KILHAP000,Monplaisir / Bachut,T2,2344.0,0,283.0,3,275.0,3,2345.0,0,504.0,0,464.0,1,242.0,3,1534.0,0,484.0,2,180.0,2,155.0,3,643.0,0,139.0,14,4979.0,0,2024.0,0,260.0,2,488.0,1,296.0,1,4279.0,0,1242.0,0
691,ParuVendu,807.0,30.0,26.9,Appartement,30 m2 8,69008,Lyon,45.7274513201653,4.857193482406161,https://www.paruvendu.fr/immobilier/location/appartement/1287600571A1KILHAP000,Monplaisir / Bachut,Studio/T1,3597.0,0,387.0,1,388.0,2,3056.0,0,2096.0,0,939.0,0,420.0,2,441.0,1,1474.0,0,1320.0,0,539.0,0,1307.0,0,420.0,3,6381.0,0,2156.0,0,576.0,0,1386.0,0,2105.0,0,5149.0,0,1189.0,0
692,ParuVendu,701.0,37.0,18.95,Appartement,37 m2 6,69006,Lyon,45.779455406469445,4.8539781060298495,https://www.paruvendu.fr/immobilier/location/appartement/1288081877A1KILHAP000,Brotteaux / Foch,T2,1955.0,0,534.0,0,587.0,0,1181.0,0,1081.0,0,1181.0,0,392.0,1,1354.0,0,1069.0,0,1180.0,0,1150.0,0,1062.0,0,794.0,0,597.0,0,1180.0,0,1086.0,0,1989.0,0,1117.0,0,1681.0,0,2700.0,0
693,ParuVendu,1032.0,79.0,13.06,Appartement,79 m2 1,69001,Lyon,45.76982767826771,4.8382821006898515,https://www.paruvendu.fr/immobilier/location/appartement/1287779785A1KILHAP000,Pentes Croix-Rousse,Grand (T4+),413.0,1,84.0,37,370.0,4,558.0,0,395.0,3,259.0,2,225.0,17,179.0,5,1295.0,0,207.0,6,527.0,0,647.0,0,166.0,9,2004.0,0,418.0,2,198.0,4,1266.0,0,549.0,0,254.0,2,2047.0,0
694,ParuVendu,1072.0,88.0,12.18,Appartement,88 m2 1,69001,Lyon,45.76703705357441,4.827469943361676,https://www.paruvendu.fr/immobilier/location/appartement/1288273561A1KILHAP000,Terreaux / Hotel de Ville,Grand (T4+),363.0,2,47.0,66,275.0,5,345.0,1,67.0,9,60.0,8,205.0,4,78.0,3,979.0,0,83.0,3,146.0,4,1052.0,0,193.0,20,2781.0,0,225.0,2,328.0,2,1153.0,0,625.0,0,607.0,0,1227.0,0
695,ParuVendu,655.0,31.0,21.13,Appartement,31 m2 6,69006,Lyon,45.76559304152914,4.860236276261747,https://www.paruvendu.fr/immobilier/location/appartement/1288504246A1KILHAP000,Brotteaux / Foch,Studio/T1,750.0,0,131.0,9,364.0,2,379.0,2,523.0,0,299.0,2,210.0,6,101.0,2,571.0,0,291.0,6,350.0,4,1181.0,0,200.0,10,2208.0,0,478.0,1,294.0,3,1364.0,0,512.0,0,2001.0,0,2610.0,0
696,ParuVendu,1060.0,60.0,17.67,Appartement,60 m2 3,69003,Lyon,45.75290103302433,4.890841979118284,https://www.paruvendu.fr/immobilier/location/appartement/1285558598A1KILHAP000,Montchat,T3,2857.0,0,94.0,3,484.0,1,3137.0,0,476.0,3,118.0,1,319.0,3,2843.0,0,1168.0,0,170.0,2,1691.0,0,153.0,1,192.0,3,4612.0,0,3144.0,0,62.0,3,1954.0,0,1889.0,0,4737.0,0,3021.0,0
697,ParuVendu,810.0,46.0,17.61,Appartement,46 m2 7,69007,Lyon,45.7406998601867,4.8550895844116235,https://www.paruvendu.fr/immobilier/location/appartement/1288503927A1KILHAP000,Guillotière / Jean Macé,T2,2121.0,0,861.0,0,419.0,1,1612.0,0,1028.0,0,594.0,0,342.0,6,486.0,1,40.0,8,587.0,0,352.0,1,942.0,0,420.0,2,4902.0,0,877.0,0,77.0,1,996.0,0,985.0,0,3716.0,0,127.0,3
698,ParuVendu,449.0,17.0,26.41,Appartement,17 m2 8,69008,Lyon,45.73338807810677,4.868710605827791,https://www.paruvendu.fr/immobilier/location/appartement/1288503859A1KILHAP000,Monplaisir / Bachut,Studio/T1,3112.0,0,285.0,3,267.0,2,2857.0,0,1309.0,0,550.0,0,213.0,7,801.0,0,605.0,0,410.0,2,322.0,2,442.0,1,105.0,9,5844.0,0,2210.0,0,318.0,1,572.0,0,1220.0,0,4928.0,0,1135.0,0
699,ParuVendu,1216.0,53.0,22.94,Appartement,53 m2 6,69006,Lyon,45.7638575909964,4.845177672387026,https://www.paruvendu.fr/immobilier/location/appartement/1288503858A1KILHAP000,Brotteaux / Foch,T2,889.0,0,61.0,14,252.0,2,67.0,4,51.0,7,13.0,12,223.0,10,774.0,0,753.0,0,92.0,9,222.0,1,919.0,0,170.0,15,2397.0,0,247.0,3,92.0,6,1201.0,0,356.0,1,1102.0,0,2455.0,0
700,ParuVendu,560.0,19.0,29.47,Appartement,19 m2 9,69009,Lyon,45.7906214167511,4.7915315866533055,https://www.paruvendu.fr/immobilier/location/appartement/1288495742A1KILHAP000,Vaise / Valmy,Studio/T1,3963.0,0,1591.0,0,216.0,1,2091.0,0,1676.0,0,617.0,0,163.0,5,2677.0,0,2383.0,0,1642.0,0,1616.0,0,2319.0,0,361.0,2,4793.0,0,2160.0,0,1345.0,0,1313.0,0,2168.0,0,3899.0,0,2269.0,0
701,ParuVendu,1307.0,77.0,16.97,Appartement,77 m2 9,69009,Lyon,45.76828470640852,4.790505144717142,https://www.paruvendu.fr/immobilier/location/appartement/1288494768A1KILHAP000,Vaise / Valmy,Grand (T4+),3233.0,0,781.0,0,829.0,0,1433.0,0,1448.0,0,1553.0,0,159.0,4,1655.0,0,803.0,0,783.0,0,1318.0,0,2216.0,0,438.0,3,5165.0,0,1375.0,0,455.0,1,761.0,0,1455.0,0,3313.0,0,1740.0,0
702,ParuVendu,495.0,19.0,26.05,Appartement,19 m2 9,69009,Lyon,45.77547703560241,4.816035995776996,https://www.paruvendu.fr/immobilier/location/appartement/1288484387A1KILHAP000,Vaise / Valmy,Studio/T1,1459.0,0,545.0,0,569.0,0,680.0,0,727.0,0,592.0,0,91.0,6,612.0,0,796.0,0,761.0,0,572.0,0,315.0,1,284.0,7,3030.0,0,698.0,0,505.0,0,398.0,2,705.0,0,1417.0,0,789.0,0
703,ParuVendu,2100.0,92.0,22.83,Appartement,92 m2 1,69001,Lyon,45.77073825417409,4.833097713148907,https://www.paruvendu.fr/immobilier/location/appartement/1287399659A1KILHAP000,Pentes Croix-Rousse,Grand (T4+),111.0,2,31.0,54,173.0,6,363.0,1,225.0,3,240.0,4,126.0,13,126.0,6,1114.0,0,187.0,6,262.0,4,496.0,1,156.0,18,2181.0,0,187.0,2,244.0,2,975.0,0,523.0,0,14.0,2,1694.0,0
704,ParuVendu,1045.0,58.0,18.02,Appartement,58 m2 2,69002,Lyon,45.74860155755595,4.826821427345641,https://www.paruvendu.fr/immobilier/location/appartement/1288482990A1KILHAP000,Confluence,T3,1684.0,0,248.0,10,229.0,2,563.0,0,272.0,3,642.0,0,81.0,6,165.0,1,646.0,0,283.0,2,306.0,3,608.0,0,242.0,7,4496.0,0,283.0,2,246.0,3,1288.0,0,546.0,0,2522.0,0,1605.0,0
705,ParuVendu,724.0,25.0,28.96,Appartement,25 m2 7,69007,Lyon,45.75144730675856,4.8378741747431295,https://www.paruvendu.fr/immobilier/location/appartement/1288478583A1KILHAP000,Guillotière / Jean Macé,Studio/T1,1317.0,0,183.0,33,228.0,4,580.0,0,477.0,1,320.0,1,130.0,5,453.0,2,327.0,1,208.0,1,183.0,4,499.0,1,75.0,9,3880.0,0,208.0,1,267.0,3,1208.0,0,596.0,0,2191.0,0,1328.0,0
706,ParuVendu,1295.0,67.0,19.33,Appartement,67 m2 1,69001,Lyon,45.76738340931448,4.838610132724743,https://www.paruvendu.fr/immobilier/location/appartement/1288162520A1KILHAP000,Terreaux / Hotel de Ville,T3,503.0,0,105.0,44,220.0,4,517.0,0,293.0,5,332.0,5,222.0,15,267.0,4,1153.0,0,101.0,7,477.0,1,908.0,0,108.0,13,2222.0,0,291.0,2,256.0,7,1504.0,0,425.0,1,486.0,1,2037.0,0
707,ParuVendu,700.0,20.0,35.0,Appartement,20 m2 9,69009,Lyon,45.789699815376416,4.818953303456225,https://www.paruvendu.fr/immobilier/location/appartement/1287750328A1KILHAP000,Vaise / Valmy,Studio/T1,2470.0,0,508.0,0,1294.0,0,1728.0,0,1385.0,0,1330.0,0,234.0,1,2161.0,0,611.0,0,1461.0,0,691.0,0,1121.0,0,354.0,2,2679.0,0,1461.0,0,822.0,0,1147.0,0,1785.0,0,2364.0,0,565.0,0
708,ParuVendu,1556.0,61.0,25.51,Appartement,61 m2 3,69003,Lyon,45.745218505161404,4.878432286604887,https://www.paruvendu.fr/immobilier/location/appartement/1287750326A1KILHAP000,Montchat,T3,2414.0,0,369.0,2,169.0,3,2655.0,0,317.0,1,967.0,0,389.0,2,2173.0,0,178.0,4,399.0,1,435.0,2,1255.0,0,209.0,2,4826.0,0,2538.0,0,398.0,1,915.0,0,675.0,0,4400.0,0,1851.0,0
709,ParuVendu,863.0,42.0,20.55,Appartement,42 m2 8,69008,Lyon,45.733653937198326,4.849799996453413,https://www.paruvendu.fr/immobilier/location/appartement/1288248470A1KILHAP000,Monplaisir / Bachut,T2,2936.0,0,542.0,0,466.0,1,2267.0,0,1613.0,0,349.0,1,151.0,5,753.0,0,897.0,0,705.0,0,753.0,0,1324.0,0,312.0,3,5687.0,0,1313.0,0,323.0,2,826.0,0,1804.0,0,4323.0,0,675.0,0
710,ParuVendu,738.0,39.0,18.92,Appartement,39 m2 7,69007,Lyon,45.73007628488281,4.8439232147734534,https://www.paruvendu.fr/immobilier/location/appartement/1288248911A1KILHAP000,Gerland,T2,3419.0,0,709.0,0,507.0,0,2659.0,0,1108.0,0,659.0,0,545.0,0,1167.0,0,1447.0,0,667.0,0,840.0,0,1130.0,0,282.0,1,6119.0,0,1678.0,0,761.0,0,541.0,0,2407.0,0,4612.0,0,1126.0,0
711,ParuVendu,540.0,21.0,25.71,Appartement,21 m2 7,69007,Lyon,45.736190821120886,4.848294194684106,https://www.paruvendu.fr/immobilier/location/appartement/1288248910A1KILHAP000,Guillotière / Jean Macé,Studio/T1,2679.0,0,475.0,1,362.0,1,1976.0,0,1424.0,0,408.0,2,254.0,4,516.0,0,690.0,0,509.0,0,681.0,0,1020.0,0,475.0,2,5411.0,0,1012.0,0,411.0,1,714.0,0,1704.0,0,4020.0,0,574.0,0
712,ParuVendu,461.0,19.0,24.26,Appartement,19 m2 9,69009,Lyon,45.79041734145201,4.827316046418595,https://www.paruvendu.fr/immobilier/location/appartement/1288248916A1KILHAP000,Vaise / Valmy,Studio/T1,2340.0,0,1155.0,0,893.0,0,1477.0,0,1708.0,0,929.0,0,557.0,0,2174.0,0,834.0,0,1171.0,0,1284.0,0,976.0,0,631.0,0,2072.0,0,1171.0,0,1114.0,0,1077.0,0,1579.0,0,2220.0,0,855.0,0
713,ParuVendu,665.0,37.0,17.97,Appartement,37 m2 3,69003,Lyon,45.754136502503044,4.86439669887697,https://www.paruvendu.fr/immobilier/location/appartement/1288248920A1KILHAP000,Part-Dieu / Villette,T2,941.0,0,176.0,3,318.0,1,1382.0,0,741.0,0,374.0,1,163.0,7,1415.0,0,1491.0,0,253.0,2,219.0,2,1044.0,0,85.0,9,3522.0,0,1314.0,0,228.0,2,792.0,0,979.0,0,2927.0,0,1496.0,0
714,ParuVendu,680.0,21.0,32.38,Appartement,21 m2 7,69007,Lyon,45.75325962327564,4.8460780911078185,https://www.paruvendu.fr/immobilier/location/appartement/1288537974A1KILHAP000,Guillotière / Jean Macé,Studio/T1,1021.0,0,34.0,41,162.0,5,82.0,1,202.0,4,70.0,8,139.0,12,618.0,0,67.0,2,126.0,5,309.0,11,580.0,0,160.0,11,3541.0,0,229.0,2,338.0,5,541.0,0,1138.0,0,2157.0,0,1387.0,0
715,ParuVendu,930.0,39.0,23.85,Appartement,39 m2 5,69005,Lyon,45.75348196168044,4.785343700736234,https://www.paruvendu.fr/immobilier/location/appartement/1288467275A1KILHAP000,Point du Jour / St Just,T2,3869.0,0,1431.0,0,1402.0,0,2876.0,0,2888.0,0,1982.0,0,250.0,6,2637.0,0,794.0,0,1857.0,0,2327.0,0,2374.0,0,292.0,9,6280.0,0,2751.0,0,1010.0,0,401.0,1,2874.0,0,4176.0,0,2243.0,0
716,ParuVendu,1350.0,79.0,17.09,Appartement,79 m2 8,69008,Lyon,45.736798795941645,4.880037848729902,https://www.paruvendu.fr/immobilier/location/appartement/1287705786A1KILHAP000,Monplaisir / Bachut,Grand (T4+),3193.0,0,602.0,0,179.0,2,3220.0,0,1198.0,0,631.0,0,122.0,8,1756.0,0,49.0,2,62.0,1,426.0,3,1031.0,0,155.0,5,5737.0,0,2819.0,0,430.0,1,989.0,0,1154.0,0,5148.0,0,1892.0,0
717,ParuVendu,1395.0,74.0,18.85,Appartement,74 m2 6,69006,Lyon,45.76554842114002,4.848237416373178,https://www.paruvendu.fr/immobilier/location/appartement/1288458820A1KILHAP000,Brotteaux / Foch,T3,847.0,0,191.0,13,256.0,2,212.0,5,277.0,13,185.0,8,125.0,9,899.0,0,807.0,0,282.0,11,306.0,2,997.0,0,102.0,18,2165.0,0,296.0,4,238.0,7,1283.0,0,336.0,3,1159.0,0,2624.0,0
718,ParuVendu,1710.0,62.0,27.58,Appartement,62 m2 6,69006,Lyon,45.77887961699637,4.859979766694625,https://www.paruvendu.fr/immobilier/location/appartement/1287130069A1KILHAP000,Brotteaux / Foch,T3,2154.0,0,815.0,0,856.0,0,1142.0,0,964.0,0,1221.0,0,510.0,0,1215.0,0,1025.0,0,1191.0,0,1225.0,0,1530.0,0,813.0,0,860.0,0,1397.0,0,1008.0,0,2454.0,0,1178.0,0,2061.0,0,3168.0,0
719,ParuVendu,450.0,11.0,40.91,Appartement,Chambre 11 m2 7,69007,Lyon,45.7353642904845,4.821745281274494,https://www.paruvendu.fr/immobilier/location/chambre/1287725001A1KILHCM000,Gerland,Studio/T1,3206.0,0,577.0,0,756.0,0,2069.0,0,552.0,0,506.0,0,112.0,5,463.0,2,1858.0,0,551.0,0,508.0,0,456.0,1,236.0,5,5996.0,0,1278.0,0,818.0,0,269.0,2,2054.0,0,4043.0,0,1782.0,0
720,ParuVendu,569.0,20.0,28.45,Appartement,20 m2 8,69008,Lyon,45.728351653349456,4.862751406677993,https://www.paruvendu.fr/immobilier/location/appartement/1287831066A1KILHAP000,Monplaisir / Bachut,Studio/T1,3541.0,0,614.0,0,424.0,2,3108.0,0,1886.0,0,992.0,0,72.0,3,441.0,1,1231.0,0,882.0,0,497.0,1,1024.0,0,173.0,3,6320.0,0,2285.0,0,219.0,1,1184.0,0,1860.0,0,5212.0,0,1212.0,0
721,ParuVendu,690.0,20.0,34.5,Appartement,20 m2 3,69003,Lyon,45.763741312933924,4.844483973168332,https://www.paruvendu.fr/immobilier/location/appartement/1287831065A1KILHAP000,Préfecture / Quais,Studio/T1,834.0,0,46.0,13,197.0,2,12.0,4,103.0,7,54.0,13,273.0,9,721.0,0,733.0,0,62.0,9,225.0,1,939.0,0,191.0,13,2423.0,0,222.0,3,91.0,6,1218.0,0,360.0,1,1077.0,0,2400.0,0
722,ParuVendu,680.0,18.0,37.78,Appartement,18 m2 3,69003,Lyon,45.75484157232166,4.888903118702488,https://www.paruvendu.fr/immobilier/location/appartement/1287831069A1KILHAP000,Montchat,Studio/T1,2660.0,0,285.0,2,326.0,1,2898.0,0,318.0,1,289.0,1,258.0,1,2603.0,0,1414.0,0,389.0,2,1693.0,0,134.0,1,185.0,2,4350.0,0,2919.0,0,139.0,2,1898.0,0,1886.0,0,4510.0,0,2977.0,0
723,ParuVendu,750.0,18.0,41.67,Appartement,18 m2 5,69005,Lyon,45.75266254727927,4.812436289272081,https://www.paruvendu.fr/immobilier/location/appartement/1287831067A1KILHAP000,Point du Jour / St Just,Studio/T1,2013.0,0,542.0,0,452.0,1,1311.0,0,1070.0,0,443.0,1,505.0,0,549.0,0,965.0,0,305.0,1,485.0,1,544.0,0,6.0,7,4746.0,0,1188.0,0,543.0,0,1308.0,0,1371.0,0,2580.0,0,998.0,0
724,ParuVendu,550.0,12.0,45.83,Appartement,Chambre 12 m2 8,69008,Lyon,45.73897926987052,4.868755332766977,https://www.paruvendu.fr/immobilier/location/chambre/1287751348A1KILHCM000,Monplaisir / Bachut,Studio/T1,2535.0,0,223.0,2,635.0,0,2393.0,0,695.0,0,288.0,1,122.0,3,1153.0,0,819.0,0,164.0,1,186.0,4,258.0,1,105.0,11,5239.0,0,1913.0,0,309.0,2,112.0,1,601.0,0,4410.0,0,1013.0,0
725,ParuVendu,715.0,12.0,59.58,Appartement,12 m2 2,69002,Lyon,45.75472001042273,4.828413612076546,https://www.paruvendu.fr/immobilier/location/appartement/1288450178A1KILHAP000,Ainay,Studio/T1,1005.0,0,132.0,18,234.0,4,156.0,2,155.0,10,144.0,4,204.0,19,712.0,0,358.0,2,135.0,8,320.0,2,572.0,0,32.0,14,3837.0,0,285.0,2,68.0,6,1895.0,0,120.0,2,1831.0,0,1374.0,0
