id_annonce,site,prix,surface,prix_m2,type,description,description_raw,description_detail,code_postal,ville,latitude,longitude,url,image,date_dernier_scan,statut,derniere_verification_http,sur_carte,quartier,type_local,dist_vice_sex-shop,nb_vice_sex-shop_500m,dist_vice_bar,nb_vice_bar_500m,dist_vice_tabac,nb_vice_tabac_500m,dist_vice_cbd_shop,nb_vice_cbd_shop_500m,dist_gentrification_épicerie_fine,nb_gentrification_épicerie_fine_500m,dist_gentrification_atelier_vélo,nb_gentrification_atelier_vélo_500m,dist_nuisance_aire_de_jeux,nb_nuisance_aire_de_jeux_500m,dist_nuisance_discothèque,nb_nuisance_discothèque_500m,dist_superstition_pompes_funèbres,nb_superstition_pompes_funèbres_500m,dist_gentrification_salle_sport,nb_gentrification_salle_sport_500m,dist_vice_kebab,nb_vice_kebab_500m,dist_gentrification_crèche,nb_gentrification_crèche_500m,dist_nuisance_école,nb_nuisance_école_500m,dist_gentrification_fleuriste,nb_gentrification_fleuriste_500m,dist_nuisance_station_service,nb_nuisance_station_service_500m,dist_vice_casino,nb_vice_casino_500m,dist_gentrification_yoga,nb_gentrification_yoga_500m,dist_gentrification_torréfacteur,nb_gentrification_torréfacteur_500m,dist_nuisance_salle_de_concert,nb_nuisance_salle_de_concert_500m,dist_superstition_cimetière,nb_superstition_cimetière_500m,source_localisation,position_fiable,precision_localisation,archive_le
2906,Orpi,1200.0,75.0,16.0,Appartement,3 pièce - EXCLUSIVITÉ par mois LOCATION s 75 m2 5 - Saint - Irénée Message 2 cha mbres Balcon Cave Bon état Meublé Ascenseur Favoris,,,69005,Lyon,45.7625472718666,4.78562277384113,https://www.orpi.com/annonce-location-appartement-t3-lyon-5-69005-596ba3b4-4379-49e8-aebf-aa24d056471d/,,,a_verifier,,False,Point du Jour / St Just,T3,3617.0,0.0,961.0,0.0,932.0,0.0,2115.0,0.0,2125.0,0.0,2050.0,0.0,355.0,2.0,2214.0,0.0,921.0,0.0,1518.0,0.0,2023.0,0.0,2342.0,0.0,208.0,5.0,349.0,1.0,988.0,0.0,5764.0,0.0,2024.0,0.0,2123.0,0.0,3794.0,0.0,1991.0,0.0,gps,True,,2026-09-25
2907,Orpi,994.0,40.0,24.85,Studio,1 pièce - EXCLUSIVITÉ par mois LOCATION 40 m2 3 - Villette Message Studio Bal con Bon état Meublé Ascenseur Etage : 3 Favoris,,,69003,Lyon,45.75735963847554,4.8722595415438255,https://www.orpi.com/annonce-location-appartement-t1-lyon-3-69003-0c919280-bd31-4fc6-924e-1b6682a898ee/,,,a_verifier,,False,Part-Dieu / Villette,Studio/T1,1339.0,0.0,295.0,3.0,558.0,0.0,1662.0,0.0,1049.0,0.0,370.0,1.0,258.0,4.0,1400.0,0.0,1568.0,0.0,691.0,0.0,491.0,1.0,1609.0,0.0,154.0,10.0,418.0,2.0,1196.0,0.0,3401.0,0.0,1636.0,0.0,1307.0,0.0,3227.0,0.0,2138.0,0.0,gps,True,,2026-09-25
2908,Orpi,1283.0,68.0,18.87,Appartement,3 pièce - EXCLUSIVITÉ par mois LOCATION s 68 m2 3 - Férrandière Message 2 cham bres Balcon Cave Bon état Non meublé Etage : 4 Favoris,,,69003,Lyon,45.76330401741095,4.851621750369254,https://www.orpi.com/annonce-location-appartement-t3-lyon-3-69003-b9553abc-f4d8-4a65-a49c-e9c5b8bf8d0a/,,,a_verifier,,False,Part-Dieu / Villette,T3,488.0,1.0,34.0,7.0,392.0,2.0,93.0,2.0,453.0,1.0,511.0,0.0,164.0,6.0,721.0,0.0,834.0,0.0,195.0,10.0,51.0,4.0,715.0,0.0,116.0,18.0,19.0,6.0,987.0,0.0,2387.0,0.0,195.0,2.0,316.0,3.0,1517.0,0.0,2336.0,0.0,gps,True,,2026-09-25
2909,Orpi,502.0,10.0,50.2,Appartement,1 pièce - 1 chambre - EXCLUSIVITÉ par mois LOCATION 10 m2 7 - Debourg Message B alcon À rafraîchir Non meublé Ascenseur Rez - de - chaussée Favoris,,,69007,Lyon,45.73399704503797,4.846390529371068,https://www.orpi.com/annonce-location-appartement-t1-lyon-7-69007-d4405a0f-252a-4cdd-9a66-33ce7673ee3c/,,,a_verifier,,False,Gerland,Studio/T1,2950.0,0.0,434.0,1.0,612.0,0.0,2215.0,0.0,1369.0,0.0,371.0,1.0,359.0,4.0,782.0,0.0,975.0,0.0,462.0,1.0,672.0,0.0,1231.0,0.0,480.0,2.0,557.0,0.0,559.0,0.0,5666.0,0.0,1237.0,0.0,1971.0,0.0,4226.0,0.0,723.0,0.0,gps,True,,2026-09-25
2910,Orpi,1231.0,63.0,19.54,Appartement,3 pièce - EXCLUSIVITÉ par mois LOCATION s 63 m2 3 - Férrandière Message 2 cham bres Balcon Bon état Meublé Ascenseur Etage : 1 Favoris,,,69003,Lyon,45.75216397135817,4.893591147733618,https://www.orpi.com/annonce-location-appartement-t3-lyon-3-69003-d2fe21f0-1d39-4ca9-934d-87e574706446/,,,a_verifier,,False,Montchat,T3,3085.0,0.0,187.0,1.0,712.0,0.0,3362.0,0.0,626.0,0.0,185.0,2.0,215.0,4.0,3068.0,0.0,1063.0,0.0,189.0,2.0,1686.0,0.0,2670.0,0.0,411.0,4.0,241.0,2.0,2134.0,0.0,4812.0,0.0,3372.0,0.0,2040.0,0.0,4964.0,0.0,3190.0,0.0,gps,True,,2026-09-25
2911,Orpi,1313.0,61.0,21.52,Appartement,3 pièce - 2 chambre - EXCLUSIVITÉ par mois LOCATION s 61 m2 2 - Perrache Message s Balcon Bon état Meublé Ascenseur Etage : 1 Favoris,,,69002,Lyon,45.74183175772749,4.820283618571501,https://www.orpi.com/annonce-location-appartement-t3-lyon-2-69002-9ff65489-3174-4a45-905a-d696605408e2/,,,a_verifier,,False,Confluence,T3,2571.0,0.0,85.0,5.0,101.0,1.0,1469.0,0.0,165.0,2.0,117.0,1.0,104.0,7.0,575.0,0.0,1414.0,0.0,220.0,4.0,324.0,1.0,1213.0,0.0,228.0,6.0,516.0,0.0,592.0,0.0,5397.0,0.0,938.0,0.0,1453.0,0.0,3377.0,0.0,1821.0,0.0,gps,True,,2026-09-25
2912,Orpi,1590.0,98.0,16.22,Appartement,3 pièce - EXCLUSIVITÉ par mois LOCATION s 98 m2 5 - Saint - Paul Message 2 chamb res Terrasse Parfait état Meublé Etage : 3 Favoris,,,69005,Lyon,45.75251696083266,4.806501895524172,https://www.orpi.com/annonce-location-appartement-t3-lyon-5-69005-546d3d78-2ce1-4994-9eb0-a35d9d46f245/,,,a_verifier,,False,Point du Jour / St Just,T3,2414.0,0.0,887.0,0.0,353.0,1.0,1771.0,0.0,1529.0,0.0,535.0,0.0,295.0,1.0,1005.0,0.0,1070.0,0.0,289.0,1.0,803.0,0.0,877.0,0.0,83.0,6.0,780.0,0.0,1129.0,0.0,5072.0,0.0,1648.0,0.0,1829.0,0.0,2899.0,0.0,1154.0,0.0,gps,True,,2026-09-25
2913,Orpi,957.0,44.0,21.75,Appartement,2 pièce - EXCLUSIVITÉ par mois LOCATION s 44 m2 5 - Fourvière Message 1 chambr e Bon état Non meublé Ascenseur Etage : 2 Favoris,,,69005,Lyon,45.76617533349389,4.807744160548572,https://www.orpi.com/annonce-location-appartement-t2-lyon-5-69005-2af6d0d5-01ca-46cf-90c6-d2cb030d59ec/,,,a_verifier,,False,Point du Jour / St Just,T2,1885.0,0.0,241.0,1.0,710.0,0.0,897.0,0.0,949.0,0.0,900.0,0.0,191.0,3.0,608.0,0.0,632.0,0.0,311.0,1.0,966.0,0.0,1054.0,0.0,379.0,4.0,651.0,0.0,570.0,0.0,4057.0,0.0,784.0,0.0,917.0,0.0,2032.0,0.0,503.0,0.0,gps,True,,2026-09-25
2914,Orpi,741.0,39.0,19.0,Appartement,2 pièce - 1 chambre - EXCLUSIVITÉ VISITE VIRTUELLE par mois LOCATION s 39 m2 6 - Foch Mess age Bon état Non meublé Rez - de - chaussée Favoris,,,69006,Lyon,45.76774874955626,4.851489203462315,https://www.orpi.com/annonce-location-appartement-t2-lyon-6-69006-92c523e5-47d8-49a0-8b67-52e92a4407ba/,,,a_verifier,,False,Brotteaux / Foch,T2,936.0,0.0,110.0,16.0,72.0,4.0,385.0,3.0,168.0,11.0,316.0,3.0,129.0,6.0,639.0,0.0,460.0,1.0,108.0,7.0,177.0,3.0,1209.0,0.0,95.0,23.0,257.0,2.0,1481.0,0.0,1894.0,0.0,377.0,2.0,182.0,3.0,1282.0,0.0,2829.0,0.0,gps,True,,2026-09-25
2915,Orpi,605.0,22.0,27.5,Studio,1 pièce - EXCLUSIVITÉ par mois LOCATION 22 m2 3 - Montchat Message Studio Bon état Non meublé Etage : 2 Favoris,,,69003,Lyon,45.75604397657944,4.84557694084683,https://www.orpi.com/annonce-location-appartement-t1-lyon-3-69003-8a85c3fc-8f66-4e97-b94d-dc983efb95a9/,,,a_verifier,,False,Préfecture / Quais,Studio/T1,865.0,0.0,128.0,29.0,184.0,4.0,248.0,1.0,206.0,3.0,69.0,9.0,115.0,14.0,874.0,0.0,196.0,3.0,169.0,4.0,53.0,8.0,471.0,1.0,138.0,11.0,256.0,2.0,590.0,0.0,3241.0,0.0,251.0,1.0,941.0,0.0,1857.0,0.0,1680.0,0.0,gps,True,,2026-09-25
2916,Orpi,609.0,21.0,29.0,Studio,1 pièce - EXCLUSIVITÉ par mois LOCATION 21 m2 7 - Debourg Message Studio Bon état Meublé Rez - de - chaussée Favoris,,,69007,Lyon,45.73347066077159,4.822692809087774,https://www.orpi.com/annonce-location-appartement-t1-lyon-7-69007-2424-028948-052/,,,a_verifier,,False,Gerland,Studio/T1,3389.0,0.0,571.0,0.0,979.0,0.0,2247.0,0.0,657.0,0.0,576.0,0.0,112.0,5.0,244.0,1.0,2000.0,0.0,383.0,1.0,311.0,1.0,592.0,0.0,116.0,5.0,617.0,0.0,375.0,2.0,6162.0,0.0,1413.0,0.0,2233.0,0.0,4235.0,0.0,1790.0,0.0,gps,True,,2026-09-25
2917,Orpi,859.0,47.0,18.28,Appartement,2 pièce - EXCLUSIVITÉ par mois LOCATION s 47 m2 4 - Quai de Saône Message 1 ch ambre Bon état Non meublé Etage : 4 Favoris,,,69004,Lyon,45.77951807123016,4.831758601074835,https://www.orpi.com/annonce-location-appartement-t2-lyon-4-69004-97afe692-f74e-4ef5-8ab1-65e24caceb80/,,,a_verifier,,False,Croix-Rousse Plateau,T2,1091.0,0.0,212.0,12.0,53.0,4.0,225.0,2.0,450.0,2.0,254.0,4.0,32.0,13.0,914.0,0.0,147.0,9.0,121.0,7.0,50.0,2.0,243.0,3.0,48.0,11.0,76.0,2.0,275.0,2.0,1730.0,0.0,121.0,3.0,320.0,2.0,968.0,0.0,1047.0,0.0,gps,True,,2026-09-25
2918,Orpi,1850.0,75.0,24.67,Appartement,3 pièce - EXCLUSIVITÉ par mois LOCATION s 75 m2 2 - Confluence Message 2 chamb res Balcon Bon état Meublé Ascenseur Etage : 7 Favoris,,,69002,Lyon,45.76254724469921,4.836717362579697,https://www.orpi.com/annonce-location-appartement-t3-lyon-2-69002-892ab353-6776-4cd7-8779-c0e109006eba/,,,a_verifier,,False,Bellecour / Cordeliers,T3,231.0,1.0,71.0,54.0,301.0,6.0,480.0,1.0,136.0,18.0,178.0,7.0,416.0,3.0,220.0,4.0,683.0,0.0,101.0,6.0,167.0,1.0,1311.0,0.0,302.0,8.0,217.0,5.0,1540.0,0.0,2766.0,0.0,503.0,0.0,270.0,3.0,967.0,0.0,1789.0,0.0,gps,True,,2026-09-25
2919,Orpi,2140.0,109.0,19.63,Appartement,4 pièce - 3 chambre - EXCLUSIVITÉ par mois PRIX EN BAISSE LOCATION s 109 m2 1 - Jardin des Plantes Message s Parfait état Meublé Ascenseur Etage : 5 Favoris,,,69001,Lyon,45.77110203338638,4.821710661501871,https://www.orpi.com/annonce-location-appartement-t4-lyon-1-69001-85f1d774-8099-44d3-bb80-0c008b07c64e/,,,a_verifier,,False,Pentes Croix-Rousse,Grand (T4+),885.0,0.0,283.0,8.0,693.0,0.0,878.0,0.0,546.0,0.0,487.0,1.0,60.0,9.0,566.0,0.0,1193.0,0.0,482.0,1.0,336.0,1.0,905.0,0.0,90.0,16.0,253.0,2.0,591.0,0.0,2847.0,0.0,482.0,1.0,875.0,0.0,881.0,0.0,1226.0,0.0,gps,True,,2026-09-25
2920,Orpi,873.0,46.0,18.98,Appartement,2 pièce - EXCLUSIVITÉ par mois LOCATION s 46 m2 7 - Guillotière Message 1 cham bre Terrasse À rafraîchir Non meublé Ascenseur Etage : 3 Favoris,,,69007,Lyon,45.73939691005115,4.850677264497298,https://www.orpi.com/annonce-location-appartement-t2-lyon-7-69007-ce3fc1b2-f7c0-44e0-b990-3bd8910fe754/,,,a_verifier,,False,Guillotière / Jean Macé,T2,2295.0,0.0,729.0,0.0,275.0,1.0,1646.0,0.0,1137.0,0.0,486.0,1.0,133.0,3.0,214.0,1.0,293.0,8.0,743.0,0.0,293.0,1.0,780.0,0.0,176.0,2.0,371.0,1.0,1017.0,0.0,5046.0,0.0,743.0,0.0,1353.0,0.0,3729.0,0.0,394.0,3.0,gps,True,,2026-09-25
2921,Orpi,1800.0,95.0,18.95,Appartement,3 pièce - 2 chambre - EXCLUSIVITÉ VISITE VIRTUELLE par mois PRIX EN BAISSE LOCATION s 95 m2 Ly on 6 - Tête d'Or Message s Cave Bon état Meublé Rez - de - chaussée Favoris,,,69000,Lyon,45.7666056517204,4.82136989016127,https://www.orpi.com/annonce-location-appartement-t3-lyon-6-69006-24bcac90-5b51-4f72-bc6e-06184629c69b/,,,a_verifier,,False,Lyon / Non localisé,T3,833.0,0.0,70.0,12.0,601.0,0.0,820.0,0.0,112.0,1.0,271.0,5.0,198.0,3.0,408.0,1.0,933.0,0.0,260.0,2.0,578.0,0.0,1046.0,0.0,331.0,8.0,754.0,0.0,1090.0,0.0,3163.0,0.0,260.0,1.0,1005.0,0.0,1023.0,0.0,815.0,0.0,gps,True,,2026-09-25
2922,Orpi,870.0,57.0,15.26,Appartement,2 pièce - 1 chambre - EXCLUSIVITÉ par mois PRIX EN BAISSE LOCATION s 57 m2 5 - Ménival Mes sage Balcon Bon état Meublé Ascenseur Rez - de - chaussée Favoris,,,69005,Lyon,45.753837770399976,4.776496646524669,https://www.orpi.com/annonce-location-appartement-t2-lyon-5-69005-479976fc-d497-46b3-afa2-735087c7a48f/,,,a_verifier,,False,Point du Jour / St Just,T2,4506.0,0.0,1946.0,0.0,1914.0,0.0,3294.0,0.0,3301.0,0.0,2657.0,0.0,486.0,2.0,3316.0,0.0,1406.0,0.0,2542.0,0.0,3002.0,0.0,3041.0,0.0,388.0,2.0,1532.0,0.0,76.0,2.0,6842.0,0.0,3186.0,0.0,3295.0,0.0,4779.0,0.0,2862.0,0.0,gps,True,,2026-09-25
2923,Orpi,1120.0,64.0,17.5,Appartement,3 pièce - EXCLUSIVITÉ par mois LOCATION s 64 m2 8 - Moulin à Vent Message 2 ch ambres Balcon Bon état Meublé Ascenseur Etage : 3 Favoris,,,69008,Lyon,45.734594103152766,4.853162087898194,https://www.orpi.com/annonce-location-appartement-t3-lyon-8-69008-70dc7ef3-12b6-4dc1-94b4-fa71fb3fde54/,,,a_verifier,,False,Monplaisir / Bachut,T3,2805.0,0.0,586.0,0.0,308.0,1.0,2209.0,0.0,1572.0,0.0,102.0,1.0,92.0,6.0,578.0,0.0,703.0,0.0,913.0,0.0,548.0,0.0,1093.0,0.0,74.0,3.0,64.0,2.0,1076.0,0.0,5578.0,0.0,1304.0,0.0,1553.0,0.0,4296.0,0.0,437.0,1.0,gps,True,,2026-09-25
2924,Orpi,1630.0,86.0,18.95,Appartement,4 pièce - 3 chambre - EXCLUSIVITÉ VISITE VIRTUELLE par mois LOCATION s 86 m2 6 - Foch Mess age s Cave Bon état Non meublé Ascenseur Etage : 5 Favoris,,,69006,Lyon,45.76564197459068,4.862244379905009,https://www.orpi.com/annonce-location-appartement-t4-lyon-6-69006-e4daecc4-97ce-472f-9f9a-237869aa8e47/,,,a_verifier,,False,Brotteaux / Foch,Grand (T4+),843.0,0.0,224.0,7.0,262.0,1.0,506.0,0.0,568.0,0.0,262.0,2.0,338.0,10.0,212.0,2.0,660.0,0.0,334.0,3.0,475.0,1.0,1281.0,0.0,134.0,6.0,212.0,2.0,1442.0,0.0,2249.0,0.0,633.0,0.0,615.0,0.0,2148.0,0.0,2644.0,0.0,gps,True,,2026-09-25
2925,Orpi,1100.0,63.0,17.46,Appartement,2 pièce - 1 chambre - EXCLUSIVITÉ VISITE VIRTUELLE par mois LOCATION s 63 m2 6 - Foch Mess age Balcon Cave Bon état Meublé Ascenseur Favoris,,,69006,Lyon,45.77540583041848,4.853716407000648,https://www.orpi.com/annonce-location-appartement-t2-lyon-6-69006-474af757-0bf9-4045-b4c2-45a13e4005cd/,,,a_verifier,,False,Brotteaux / Foch,T2,1729.0,0.0,557.0,0.0,666.0,0.0,744.0,0.0,630.0,0.0,789.0,0.0,60.0,2.0,951.0,0.0,638.0,0.0,785.0,0.0,700.0,0.0,1146.0,0.0,373.0,1.0,635.0,0.0,2005.0,0.0,1042.0,0.0,785.0,0.0,667.0,0.0,1467.0,0.0,2810.0,0.0,gps,True,,2026-09-25
2926,Orpi,1100.0,54.0,20.37,Appartement,2 pièce - 1 chambre - EXCLUSIVITÉ par mois PRIX EN BAISSE LOCATION s 54 m2 2 - Confluence Message Balcon Terrasse Bon état Non meublé Ascenseur Favoris,,,69002,Lyon,45.74067529628604,4.824298712487484,https://www.orpi.com/annonce-location-appartement-t2-lyon-2-69002-f0bbc7de-b457-49aa-a57d-d34d9cbb4068/,,,a_verifier,,False,Confluence,T2,2584.0,0.0,272.0,5.0,434.0,1.0,1446.0,0.0,284.0,2.0,451.0,1.0,299.0,2.0,781.0,0.0,1268.0,0.0,234.0,1.0,417.0,1.0,1178.0,0.0,310.0,3.0,592.0,0.0,389.0,1.0,5376.0,0.0,717.0,0.0,1431.0,0.0,3425.0,0.0,1502.0,0.0,gps,True,,2026-09-25
2927,Orpi,1317.0,73.0,18.04,Appartement,3 pièce - EXCLUSIVITÉ par mois LOCATION s 73 m2 8 - Moulin à Vent Message 2 ch ambres Balcon Cave Bon état Meublé Ascenseur Favoris,,,69008,Lyon,45.74105692649483,4.8715427791717385,https://www.orpi.com/annonce-location-appartement-t3-lyon-8-69008-f0ee91b1-a584-4b9a-b4ee-928b119452d7/,,,a_verifier,,False,Monplaisir / Bachut,T3,2431.0,0.0,373.0,4.0,337.0,2.0,2409.0,0.0,581.0,0.0,369.0,1.0,315.0,3.0,1469.0,0.0,512.0,0.0,275.0,3.0,232.0,4.0,574.0,0.0,106.0,16.0,316.0,1.0,425.0,1.0,5073.0,0.0,2054.0,0.0,388.0,1.0,4359.0,0.0,1237.0,0.0,gps,True,,2026-09-25
2928,Orpi,902.0,49.0,18.41,Appartement,2 pièce - 1 chambre - EXCLUSIVITÉ par mois LOCATION s 49 m2 8 - Santy Message Bo n état Meublé Ascenseur Rez - de - chaussée Favoris,,,69008,Lyon,45.72997698259078,4.857841819838575,https://www.orpi.com/annonce-location-appartement-t2-lyon-8-69008-43fcaf04-37f4-43e1-a0a5-251ab19f4c6e/,,,a_verifier,,False,Monplaisir / Bachut,T2,3319.0,0.0,383.0,1.0,193.0,2.0,2802.0,0.0,1816.0,0.0,701.0,0.0,372.0,2.0,162.0,1.0,1200.0,0.0,1174.0,0.0,259.0,1.0,1054.0,0.0,135.0,3.0,407.0,1.0,1206.0,0.0,6104.0,0.0,1928.0,0.0,1823.0,0.0,4901.0,0.0,917.0,0.0,gps,True,,2026-09-25
2929,Orpi,1300.0,59.0,22.03,Appartement,2 pièce - 1 chambre - EXCLUSIVITÉ VISITE VIRTUELLE par mois LOCATION s 59 m2 1 - Croix Rou sse Message Balcon Bon état Meublé Etage : 5 Favoris,,,69001,Lyon,45.77122386480979,4.83873519751884,https://www.orpi.com/annonce-location-appartement-t2-lyon-1-69001-802f8077-8c82-4096-ab81-d03b6b98f1b1/,,,a_verifier,,False,Pentes Croix-Rousse,T2,477.0,1.0,112.0,26.0,509.0,0.0,670.0,0.0,383.0,2.0,368.0,2.0,173.0,14.0,228.0,4.0,1165.0,0.0,351.0,4.0,618.0,0.0,532.0,0.0,108.0,8.0,296.0,3.0,1170.0,0.0,1857.0,0.0,560.0,0.0,628.0,0.0,231.0,2.0,1973.0,0.0,gps,True,,2026-09-25
2930,Orpi,1080.0,54.0,20.0,Appartement,2 pièce - EXCLUSIVITÉ par mois LOCATION s 54 m2 5 - Vieux Message 1 chamb re Parfait état Meublé Etage : 3 Favoris,,,69005,Lyon,45.75799755213817,4.799906472283901,https://www.orpi.com/annonce-location-appartement-t2-lyon-5-69005-4d542d10-e2d8-4c73-81e3-352e10d942ae/,,,a_verifier,,False,Point du Jour / St Just,T2,2635.0,0.0,558.0,0.0,554.0,0.0,1899.0,0.0,1812.0,0.0,844.0,0.0,176.0,7.0,1578.0,0.0,582.0,0.0,811.0,0.0,1179.0,0.0,1185.0,0.0,320.0,4.0,270.0,1.0,535.0,0.0,5066.0,0.0,1772.0,0.0,1908.0,0.0,2943.0,0.0,1009.0,0.0,gps,True,,2026-09-25
2931,Orpi,1100.0,54.0,20.37,Appartement,2 pièce - EXCLUSIVITÉ par mois LOCATION s 54 m2 5 - Saint - Georges Message 1 ch ambre Parfait état Meublé Etage : 4 Favoris,,,69005,Lyon,45.75951876845667,4.79455522271115,https://www.orpi.com/annonce-location-appartement-t2-lyon-5-69005-e7441cc7-b9fb-4b0d-a825-808f84dbddb9/,,,a_verifier,,False,Point du Jour / St Just,T2,2988.0,0.0,456.0,1.0,429.0,1.0,1919.0,0.0,1938.0,0.0,1287.0,0.0,104.0,6.0,1830.0,0.0,444.0,1.0,1049.0,0.0,1617.0,0.0,1606.0,0.0,354.0,9.0,461.0,1.0,716.0,0.0,5316.0,0.0,1792.0,0.0,1920.0,0.0,3242.0,0.0,1337.0,0.0,gps,True,,2026-09-25
2932,Orpi,1299.0,42.0,30.93,Appartement,3 pièce - EXCLUSIVITÉ par mois LOCATION s 42 m2 5 - Saint - Georges Message 2 ch ambres Bon état Meublé Ascenseur Etage : 2 Favoris,,,69005,Lyon,45.7516024137939,4.788778273071281,https://www.orpi.com/annonce-location-appartement-t3-lyon-5-69005-430c1733-385b-4fab-9e09-baaf560809a6/,,,a_verifier,,False,Point du Jour / St Just,T3,3704.0,0.0,1440.0,0.0,1414.0,0.0,2904.0,0.0,2611.0,0.0,1772.0,0.0,378.0,6.0,2383.0,0.0,456.0,1.0,1616.0,0.0,2109.0,0.0,2177.0,0.0,128.0,5.0,859.0,0.0,726.0,0.0,6183.0,0.0,2778.0,0.0,2906.0,0.0,4048.0,0.0,2118.0,0.0,gps,True,,2026-09-25
2933,Orpi,975.0,59.0,16.53,Appartement,2 pièce - 1 chambre - EXCLUSIVITÉ par mois LOCATION s 59 m2 5 - Saint - Just - Trion Message Cave Bon état Non meublé Etage : 2 Favoris,,,69005,Lyon,45.76125367723882,4.78920042010296,https://www.orpi.com/annonce-location-appartement-t2-lyon-5-69005-fbf4b899-cd26-4d86-8e85-09898f5cea2a/,,,a_verifier,,False,Point du Jour / St Just,T2,3359.0,0.0,706.0,0.0,674.0,0.0,2018.0,0.0,2024.0,0.0,1741.0,0.0,120.0,2.0,2039.0,0.0,670.0,0.0,1391.0,0.0,1950.0,0.0,2043.0,0.0,226.0,12.0,335.0,1.0,1021.0,0.0,5580.0,0.0,1903.0,0.0,2016.0,0.0,3566.0,0.0,1718.0,0.0,gps,True,,2026-09-25
2934,Orpi,900.0,59.0,15.25,Appartement,3 pièce - 2 chambre - EXCLUSIVITÉ VISITE VIRTUELLE par mois LOCATION s 59 m2 9 - Gare de V aise Message s Bon état Non meublé Ascenseur Etage : 2 Favoris,,,69009,Lyon,45.76749933782365,4.798558398687091,https://www.orpi.com/annonce-location-appartement-t3-lyon-9-69009-9138e643-001d-4c5b-bca6-5b563e5a6471/,,,a_verifier,,False,Vaise / Valmy,T3,2604.0,0.0,185.0,2.0,536.0,0.0,1019.0,0.0,1024.0,0.0,1082.0,0.0,200.0,6.0,1075.0,0.0,512.0,0.0,679.0,0.0,975.0,0.0,1649.0,0.0,65.0,8.0,797.0,0.0,663.0,0.0,4622.0,0.0,899.0,0.0,1013.0,0.0,2702.0,0.0,1139.0,0.0,gps,True,,2026-09-25
2935,Orpi,990.0,57.0,17.37,Appartement,3 pièce - 2 chambre - EXCLUSIVITÉ VISITE VIRTUELLE par mois LOCATION s 57 m2 9 - Valmy Mes sage s Parfait état Meublé Etage : 4 Favoris,,,69009,Lyon,45.79783866594947,4.811515291994242,https://www.orpi.com/annonce-location-appartement-t3-lyon-9-69009-553daa07-1067-49bf-bcb4-49d0eea028fa/,,,a_verifier,,False,Vaise / Valmy,T3,3539.0,0.0,1068.0,0.0,1467.0,0.0,2581.0,0.0,1980.0,0.0,1518.0,0.0,822.0,0.0,2987.0,0.0,1665.0,0.0,2141.0,0.0,1278.0,0.0,1021.0,0.0,593.0,0.0,1089.0,0.0,1925.0,0.0,3514.0,0.0,2518.0,0.0,2628.0,0.0,3434.0,0.0,1604.0,0.0,gps,True,,2026-09-25
2936,Orpi,987.0,72.0,13.71,Appartement,3 pièce - 2 chambre - EXCLUSIVITÉ par mois LOCATION s 72 m2 7 - Place Jean Jaurès Message s Balcon Bon état Non meublé Ascenseur Rez - de - chaussée Favoris,,,69007,Lyon,45.735327571354446,4.824030134406001,https://www.orpi.com/annonce-location-appartement-t3-lyon-7-69007-35-028082-297/,,,a_verifier,,False,Gerland,T3,3163.0,0.0,534.0,0.0,828.0,0.0,2020.0,0.0,608.0,0.0,555.0,0.0,167.0,4.0,456.0,1.0,1769.0,0.0,491.0,1.0,411.0,1.0,656.0,0.0,70.0,6.0,709.0,0.0,207.0,2.0,5931.0,0.0,1182.0,0.0,2007.0,0.0,4013.0,0.0,1615.0,0.0,gps,True,,2026-09-25
2937,Orpi,990.0,48.0,20.62,Appartement,2 pièce - EXCLUSIVITÉ par mois LOCATION s 48 m2 3 - Préfecture Message 1 chamb re Balcon Bon état Meublé Etage : 1 Favoris,,,69003,Lyon,45.75235205949325,4.864303620508153,https://www.orpi.com/annonce-location-appartement-t2-lyon-3-69003-2453-028948-857/,,,a_verifier,,False,Part-Dieu / Villette,T2,1078.0,0.0,308.0,5.0,515.0,0.0,1387.0,0.0,696.0,0.0,541.0,0.0,122.0,6.0,1606.0,0.0,1386.0,0.0,255.0,1.0,250.0,2.0,1111.0,0.0,116.0,5.0,347.0,1.0,605.0,0.0,3713.0,0.0,1376.0,0.0,783.0,0.0,3055.0,0.0,1323.0,0.0,gps,True,,2026-09-25
2938,Orpi,1545.0,117.0,13.21,Appartement,4 pièce - 3 chambre - EXCLUSIVITÉ VISITE VIRTUELLE par mois LOCATION s 117 m2 3 - Lacassag ne Message s Terrasse Bon état Non meublé Rez - de - chaussée Favoris,,,69003,Lyon,45.75710073922576,4.882527294392117,https://www.orpi.com/annonce-location-appartement-t4-lyon-3-69003-958f2717-d61a-48e9-8ef4-d3ad26f836bf/,,,a_verifier,,False,Montchat,Grand (T4+),2129.0,0.0,406.0,1.0,380.0,1.0,2344.0,0.0,384.0,1.0,844.0,0.0,444.0,1.0,2049.0,0.0,1530.0,0.0,890.0,0.0,1229.0,0.0,2405.0,0.0,460.0,1.0,560.0,0.0,1628.0,0.0,3845.0,0.0,2366.0,0.0,1728.0,0.0,3956.0,0.0,2693.0,0.0,gps,True,,2026-09-25
